row_id,order_id,order_date,ship_date,"Ship Mode",cust_id,cust_name,segment,country_region,city,state_province,post_code,region,product_id,category,sub_category,sales,qty,discount,profit
127,US-2023-103744,2023-02-23,2023-02-27,"Standard Class",MG-17875,"Michael Grace","Home Office","United States","El Paso",Texas,79907,Central,OFF-LA-10004425,"Office Supplies",Labels,6.94,3.00,0.20,2.34
128,US-2023-137680,2023-02-24,2023-03-02,"Standard Class",JH-15430,"Jennifer Halladay",Consumer,"United States",Medford,Oregon,97504,West,OFF-PA-10000069,"Office Supplies",Paper,22.78,3.00,0.20,7.69
129,US-2023-137680,2023-02-24,2023-03-02,"Standard Class",JH-15430,"Jennifer Halladay",Consumer,"United States",Medford,Oregon,97504,West,OFF-PA-10000174,"Office Supplies",Paper,32.90,4.00,0.20,11.10
130,US-2023-156545,2023-02-27,2023-03-03,"First Class",JS-16030,"Joy Smith",Consumer,"United States",Columbus,Ohio,43229,East,OFF-AR-10003560,"Office Supplies",Art,19.46,4.00,0.20,3.40
131,US-2023-113880,2023-03-01,2023-03-05,"Standard Class",VF-21715,"Vicky Freymann","Home Office","United States",Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,634.12,6.00,0.30,-172.12
132,US-2023-131009,2023-03-01,2023-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,362.25,6.00,0.30,0.00
133,US-2023-104269,2023-03-01,2023-03-06,"Second Class",DB-13060,"Dave Brooks",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,457.57,2.00,0.20,51.48
134,US-2023-131009,2023-03-01,2023-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,63.55,6.00,0.60,-34.95
135,US-2023-168312,2023-03-01,2023-03-07,"Standard Class",GW-14605,"Giulietta Weimer",Consumer,"United States",Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,376.51,3.00,0.30,-43.03
136,US-2023-131009,2023-03-01,2023-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,OFF-FA-10004395,"Office Supplies",Fasteners,18.84,5.00,0.20,-3.53
137,US-2023-113880,2023-03-01,2023-03-05,"Standard Class",VF-21715,"Vicky Freymann","Home Office","United States",Elmhurst,Illinois,60126,Central,OFF-PA-10003036,"Office Supplies",Paper,17.47,3.00,0.20,5.68
138,US-2023-131009,2023-03-01,2023-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,OFF-ST-10001469,"Office Supplies",Storage,129.55,3.00,0.20,-22.67
139,US-2023-168312,2023-03-01,2023-03-07,"Standard Class",GW-14605,"Giulietta Weimer",Consumer,"United States",Houston,Texas,77036,Central,OFF-ST-10003692,"Office Supplies",Storage,137.35,3.00,0.20,8.58
140,US-2023-143707,2023-03-01,2023-03-05,"Standard Class",HR-14770,"Hallie Redmond","Home Office","United States","New York City","New York",10035,East,TEC-PH-10003655,Technology,Phones,5.94,3.00,0.00,1.60
141,US-2023-107524,2023-03-02,2023-03-08,"Standard Class",KN-16705,"Kristina Nunn","Home Office","United States","New York City","New York",10009,East,OFF-EN-10001990,"Office Supplies",Envelopes,11.36,2.00,0.00,5.34
142,US-2023-111157,2023-03-02,2023-03-06,"Standard Class",NH-18610,"Nicole Hansen",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,"Office Supplies",Paper,3.42,1.00,0.20,1.07
143,US-2023-107524,2023-03-02,2023-03-08,"Standard Class",KN-16705,"Kristina Nunn","Home Office","United States","New York City","New York",10009,East,OFF-PA-10000587,"Office Supplies",Paper,36.40,5.00,0.00,17.47
144,US-2023-111157,2023-03-02,2023-03-06,"Standard Class",NH-18610,"Nicole Hansen",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,151.20,3.00,0.20,32.13
145,US-2023-127978,2023-03-03,2023-03-08,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,302.45,5.00,0.50,-199.62
146,US-2023-105648,2023-03-03,2023-03-07,"Standard Class",EJ-14155,"Eva Jacobs",Consumer,"United States","San Diego",California,92037,West,FUR-TA-10002958,Furniture,Tables,626.35,3.00,0.20,-23.49
147,US-2023-130421,2023-03-03,2023-03-07,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Houston,Texas,77095,Central,OFF-AP-10002534,"Office Supplies",Appliances,176.77,3.00,0.80,-459.61
148,US-2023-155852,2023-03-03,2023-03-07,"Second Class",AJ-10945,"Ashley Jarboe",Consumer,"United States",Wilmington,"North Carolina",28403,South,OFF-AR-10003560,"Office Supplies",Art,19.46,4.00,0.20,3.40
149,US-2023-127964,2023-03-03,2023-03-08,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States","New York City","New York",10035,East,OFF-BI-10003429,"Office Supplies",Binders,25.32,5.00,0.20,9.18
150,US-2023-127964,2023-03-03,2023-03-08,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States","New York City","New York",10035,East,OFF-BI-10004593,"Office Supplies",Binders,125.76,3.00,0.20,40.87
151,US-2023-127978,2023-03-03,2023-03-08,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,OFF-LA-10000305,"Office Supplies",Labels,15.12,3.00,0.20,4.91
152,US-2023-127978,2023-03-03,2023-03-08,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,OFF-ST-10002486,"Office Supplies",Storage,44.67,8.00,0.20,-10.05
153,US-2023-127964,2023-03-03,2023-03-08,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States","New York City","New York",10035,East,TEC-PH-10004700,Technology,Phones,9.99,1.00,0.00,4.60
154,US-2023-117016,2023-03-04,2023-03-09,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Margate,Florida,33063,South,OFF-AR-10001374,"Office Supplies",Art,15.55,3.00,0.20,2.33
155,US-2023-116239,2023-03-04,2023-03-04,"Same Day",CL-12565,"Clay Ludtke",Consumer,"United States",Columbia,"South Carolina",29203,South,OFF-ST-10001370,"Office Supplies",Storage,354.90,5.00,0.00,17.75
156,US-2023-169061,2023-03-05,2023-03-08,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-AR-10000588,"Office Supplies",Art,59.52,3.00,0.00,15.48
157,US-2023-169061,2023-03-05,2023-03-08,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-BI-10001617,"Office Supplies",Binders,49.63,6.00,0.20,16.75
158,US-2023-169061,2023-03-05,2023-03-08,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-PA-10001878,"Office Supplies",Paper,97.82,2.00,0.00,45.98
159,US-2023-169061,2023-03-05,2023-03-08,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-SU-10000381,"Office Supplies",Supplies,18.62,2.00,0.00,5.40
160,US-2023-169061,2023-03-05,2023-03-08,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,TEC-AC-10002001,Technology,Accessories,479.97,3.00,0.00,177.59
161,US-2023-104563,2023-03-07,2023-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,436.70,6.00,0.20,21.84
162,US-2023-156587,2023-03-07,2023-03-08,"First Class",AB-10015,"Aaron Bergman",Consumer,"United States",Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,48.71,1.00,0.20,5.48
163,US-2023-104563,2023-03-07,2023-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,481.57,2.00,0.20,54.18
164,US-2023-104563,2023-03-07,2023-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,OFF-AR-10000390,"Office Supplies",Art,20.65,5.00,0.00,9.50
165,US-2023-156587,2023-03-07,2023-03-08,"First Class",AB-10015,"Aaron Bergman",Consumer,"United States",Seattle,Washington,98103,West,OFF-AR-10001427,"Office Supplies",Art,17.94,3.00,0.00,4.66
166,US-2023-131982,2023-03-07,2023-03-11,"Second Class",NP-18685,"Nora Pelletier","Home Office","United States","Des Moines",Washington,98198,West,OFF-BI-10004224,"Office Supplies",Binders,107.65,2.00,0.20,33.64
167,US-2023-104563,2023-03-07,2023-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,OFF-ST-10000934,"Office Supplies",Storage,204.90,5.00,0.00,0.00
168,US-2023-156587,2023-03-07,2023-03-08,"First Class",AB-10015,"Aaron Bergman",Consumer,"United States",Seattle,Washington,98103,West,OFF-ST-10002344,"Office Supplies",Storage,242.94,3.00,0.00,4.86
169,US-2023-140116,2023-03-10,2023-03-17,"Standard Class",KT-16480,"Kean Thornton",Consumer,"United States",Denver,Colorado,80219,West,OFF-AR-10001044,"Office Supplies",Art,83.17,4.00,0.20,9.36
170,US-2023-100279,2023-03-10,2023-03-14,"Standard Class",SW-20275,"Scott Williamson",Consumer,"United States","Royal Oak",Michigan,48073,Central,OFF-PA-10002259,"Office Supplies",Paper,22.38,2.00,0.00,10.74
171,US-2023-140116,2023-03-10,2023-03-17,"Standard Class",KT-16480,"Kean Thornton",Consumer,"United States",Denver,Colorado,80219,West,OFF-ST-10000078,"Office Supplies",Storage,636.41,3.00,0.20,-15.91
172,US-2023-166884,2023-03-11,2023-03-16,"Second Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,8.32,5.00,0.20,2.29
173,US-2023-114790,2023-03-11,2023-03-13,"Second Class",FM-14215,"Filia McAdams",Corporate,"United States",Richmond,Kentucky,40475,South,OFF-AP-10002578,"Office Supplies",Appliances,146.76,3.00,0.00,38.16
174,US-2023-103338,2023-03-11,2023-03-15,"Standard Class",RB-19435,"Richard Bierner",Consumer,"United States",Roseville,California,95661,West,OFF-AR-10001770,"Office Supplies",Art,7.98,3.00,0.00,2.07
175,US-2023-166884,2023-03-11,2023-03-16,"Second Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Columbus,Ohio,43229,East,OFF-FA-10001561,"Office Supplies",Fasteners,10.46,6.00,0.20,1.70
176,US-2023-114790,2023-03-11,2023-03-13,"Second Class",FM-14215,"Filia McAdams",Corporate,"United States",Richmond,Kentucky,40475,South,OFF-PA-10000213,"Office Supplies",Paper,14.94,3.00,0.00,7.02
177,US-2023-158337,2023-03-11,2023-03-14,"Second Class",KA-16525,"Kelly Andreada",Consumer,"United States","New York City","New York",10024,East,OFF-PA-10002137,"Office Supplies",Paper,108.92,14.00,0.00,49.01
178,US-2023-114790,2023-03-11,2023-03-13,"Second Class",FM-14215,"Filia McAdams",Corporate,"United States",Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,32.96,2.00,0.00,14.17
179,US-2023-114790,2023-03-11,2023-03-13,"Second Class",FM-14215,"Filia McAdams",Corporate,"United States",Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,587.97,3.00,0.00,164.63
180,CA-2023-139675,2023-03-13,2023-03-18,"Second Class",NF-18595,"Nicole Fjeld","Home Office",Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Furniture,Chairs,915.14,4.00,0.20,102.95
181,CA-2023-139675,2023-03-13,2023-03-18,"Second Class",NF-18595,"Nicole Fjeld","Home Office",Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,Furniture,Furnishings,327.76,8.00,0.00,91.77
182,US-2023-125521,2023-03-14,2023-03-19,"Standard Class",CK-12325,"Christine Kargatis","Home Office","United States",Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,1139.92,4.00,0.00,284.98
183,US-2023-157623,2023-03-14,2023-03-18,"Standard Class",DK-13225,"Dean Katz",Corporate,"United States","Huntington Beach",California,92646,West,OFF-AR-10003723,"Office Supplies",Art,3.38,1.00,0.00,1.25
184,US-2023-114510,2023-03-14,2023-03-19,"Standard Class",JF-15295,"Jason Fortune-",Consumer,"United States",Logan,Utah,84321,West,OFF-BI-10001617,"Office Supplies",Binders,33.09,4.00,0.20,11.17
185,US-2023-114510,2023-03-14,2023-03-19,"Standard Class",JF-15295,"Jason Fortune-",Consumer,"United States",Logan,Utah,84321,West,OFF-BI-10003007,"Office Supplies",Binders,62.05,2.00,0.20,20.17
186,US-2023-100293,2023-03-14,2023-03-18,"Standard Class",NF-18475,"Neil Franz̦sisch","Home Office","United States",Jacksonville,Florida,32216,South,OFF-PA-10000176,"Office Supplies",Paper,91.06,6.00,0.20,31.87
187,US-2023-157623,2023-03-14,2023-03-18,"Standard Class",DK-13225,"Dean Katz",Corporate,"United States","Huntington Beach",California,92646,West,OFF-PA-10001204,"Office Supplies",Paper,10.56,2.00,0.00,4.75
188,US-2023-152618,2023-03-14,2023-03-17,"First Class",RB-19465,"Rick Bensley","Home Office","United States",Chicago,Illinois,60653,Central,OFF-PA-10001215,"Office Supplies",Paper,8.45,2.00,0.20,2.64
189,US-2023-114510,2023-03-14,2023-03-19,"Standard Class",JF-15295,"Jason Fortune-",Consumer,"United States",Logan,Utah,84321,West,OFF-ST-10000736,"Office Supplies",Storage,80.98,1.00,0.00,3.24
190,US-2023-114510,2023-03-14,2023-03-19,"Standard Class",JF-15295,"Jason Fortune-",Consumer,"United States",Logan,Utah,84321,West,OFF-ST-10003221,"Office Supplies",Storage,21.36,2.00,0.00,5.77
191,US-2023-114510,2023-03-14,2023-03-19,"Standard Class",JF-15295,"Jason Fortune-",Consumer,"United States",Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,82.80,12.00,0.00,6.62
192,US-2023-152618,2023-03-14,2023-03-17,"First Class",RB-19465,"Rick Bensley","Home Office","United States",Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,574.91,2.00,0.30,156.05
193,US-2023-149958,2023-03-15,2023-03-19,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,45.70,3.00,0.20,5.14
194,US-2023-149958,2023-03-15,2023-03-19,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-BI-10000773,"Office Supplies",Binders,7.22,3.00,0.70,-5.53
195,US-2023-149958,2023-03-15,2023-03-19,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-BI-10001543,"Office Supplies",Binders,43.19,4.00,0.70,-31.67
196,US-2023-149958,2023-03-15,2023-03-19,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-PA-10002120,"Office Supplies",Paper,131.90,3.00,0.20,47.82
197,US-2023-149958,2023-03-15,2023-03-19,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-ST-10001490,"Office Supplies",Storage,142.78,1.00,0.20,17.85
198,US-2023-157609,2023-03-16,2023-03-21,"Second Class",KN-16705,"Kristina Nunn","Home Office","United States",Raleigh,"North Carolina",27604,South,TEC-PH-10002415,Technology,Phones,471.92,2.00,0.20,29.50
199,US-2023-148838,2023-03-17,2023-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10001950,Furniture,Tables,1071.58,4.00,0.40,-553.65
200,US-2023-148838,2023-03-17,2023-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10003473,Furniture,Tables,1579.75,7.00,0.40,-447.59
201,US-2023-148838,2023-03-17,2023-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10004175,Furniture,Tables,613.91,3.00,0.40,-122.78
202,US-2023-118339,2023-03-17,2023-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-AP-10001154,"Office Supplies",Appliances,93.78,2.00,0.00,36.57
203,US-2023-164763,2023-03-17,2023-03-21,"Standard Class",MH-17440,"Mark Haberlin",Corporate,"United States",Jackson,Mississippi,39212,South,OFF-AP-10003971,"Office Supplies",Appliances,32.67,3.00,0.00,8.49
204,US-2023-158442,2023-03-17,2023-03-17,"Same Day",AZ-10750,"Annie Zypern",Consumer,"United States",Dallas,Texas,75217,Central,OFF-AR-10003732,"Office Supplies",Art,4.45,2.00,0.20,0.33
205,US-2023-118339,2023-03-17,2023-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-AR-10003829,"Office Supplies",Art,19.68,6.00,0.00,5.71
206,US-2023-118339,2023-03-17,2023-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-BI-10000136,"Office Supplies",Binders,35.88,6.00,0.00,17.22
207,US-2023-164763,2023-03-17,2023-03-21,"Standard Class",MH-17440,"Mark Haberlin",Corporate,"United States",Jackson,Mississippi,39212,South,OFF-BI-10000309,"Office Supplies",Binders,30.44,2.00,0.00,14.92
208,US-2023-164763,2023-03-17,2023-03-21,"Standard Class",MH-17440,"Mark Haberlin",Corporate,"United States",Jackson,Mississippi,39212,South,OFF-BI-10000605,"Office Supplies",Binders,11.43,3.00,0.00,5.37
209,US-2023-118339,2023-03-17,2023-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-BI-10001758,"Office Supplies",Binders,53.40,10.00,0.00,25.10
210,US-2023-118339,2023-03-17,2023-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-PA-10000466,"Office Supplies",Paper,47.18,7.00,0.00,23.59
211,US-2023-148838,2023-03-17,2023-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,OFF-PA-10000919,"Office Supplies",Paper,155.04,4.00,0.00,75.97
212,US-2023-158442,2023-03-17,2023-03-17,"Same Day",AZ-10750,"Annie Zypern",Consumer,"United States",Dallas,Texas,75217,Central,OFF-PA-10002195,"Office Supplies",Paper,5.18,1.00,0.20,1.88
213,US-2023-158442,2023-03-17,2023-03-17,"Same Day",AZ-10750,"Annie Zypern",Consumer,"United States",Dallas,Texas,75217,Central,OFF-PA-10002365,"Office Supplies",Paper,15.55,3.00,0.20,5.44
214,US-2023-148838,2023-03-17,2023-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,OFF-PA-10002960,"Office Supplies",Paper,34.86,7.00,0.00,16.38
215,US-2023-164763,2023-03-17,2023-03-21,"Standard Class",MH-17440,"Mark Haberlin",Corporate,"United States",Jackson,Mississippi,39212,South,OFF-PA-10003063,"Office Supplies",Paper,16.00,4.00,0.00,7.68
216,US-2023-164763,2023-03-17,2023-03-21,"Standard Class",MH-17440,"Mark Haberlin",Corporate,"United States",Jackson,Mississippi,39212,South,OFF-PA-10003349,"Office Supplies",Paper,12.96,2.00,0.00,6.35
217,US-2023-127859,2023-03-17,2023-03-20,"Second Class",QJ-19255,"Quincy Jones",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,"Office Supplies",Paper,126.62,6.00,0.20,41.15
218,US-2023-111871,2023-03-18,2023-03-21,"Second Class",EK-13795,"Eileen Kiefer","Home Office","United States","San Francisco",California,94110,West,FUR-BO-10004218,Furniture,Bookcases,1198.33,10.00,0.15,70.49
219,US-2023-145317,2023-03-18,2023-03-23,"Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,32216,South,FUR-FU-10001986,Furniture,Furnishings,122.35,3.00,0.20,15.29
220,US-2023-145317,2023-03-18,2023-03-23,"Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,30.77,2.00,0.20,8.08
221,US-2023-131275,2023-03-18,2023-03-24,"Standard Class",SC-20050,"Sample Company A","Home Office","United States",Burbank,California,91505,West,FUR-FU-10004597,Furniture,Furnishings,111.00,2.00,0.00,14.43
222,US-2023-145317,2023-03-18,2023-03-23,"Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,32216,South,OFF-AR-10003183,"Office Supplies",Art,8.02,3.00,0.20,1.00
223,US-2023-145317,2023-03-18,2023-03-23,"Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,32216,South,OFF-FA-10003112,"Office Supplies",Fasteners,18.94,3.00,0.20,5.92
